name,mid,weight
Mungaru Male,/m/02p_z4t,14927.0
Shrek the Third,/m/03nfnx,14895.0
Nayak: The Real Hero,/m/0d3298,14861.0
Finding Nemo,/m/01jrbb,14855.0
A Monster in Paris,/m/0h3b2fw,14839.0
Menace II Society,/m/032l5l,14832.0
Taj Mahal,/m/0dlnqqs,14812.0
Guys and Dolls,/m/0gl3hr,14804.0
Dookudu,/m/0ds7g40,14761.0
Ghostbusters II,/m/02x8fs,14760.0
Rock On!!,/m/04cxkms,14759.0
Spirit: Stallion of the Cimarron,/m/034c5l,14748.0
Dil Ka Rishta,/m/06jnqx,14740.0
Bollywood Dreams,/m/0djb096,14690.0
Andaaz,/m/0735db,14633.0
The Rocky Horror Picture Show,/m/06cgf,14632.0
Happy Gilmore,/m/023vcd,14622.0
Schindler's List,/m/0hfzr,14603.0
Koyla,/m/04ypl9,14592.0
Karz,/m/0g6q0x,14583.0
28 Days Later,/m/012kyx,14548.0
The Lord of the Rings: The Two Towers,/m/017gm7,14525.0
Naseeb,/m/02qjq6k,14512.0
The Last Song,/m/07ykkx5,14463.0
Dhoom,/m/05_74z,14460.0
Julai,/m/0j7m4w9,14437.0
Fiddler on the Roof,/m/027ct7c,14412.0
Jeet,/m/02vtpqz,14401.0
Dr. Babasaheb Ambedkar,/m/05p2nly,14366.0
Yeto Vellipoyindhi Manasu,/m/0h568mt,14326.0
Kadhalar Dhinam,/m/0dgsq1,14298.0
Aradhana,/m/09pfh4,14291.0
Lawless,/m/0gfh84d,14267.0
Little Miss Sunshine,/m/0h1x5f,14248.0
Watchmen,/m/0czyxs,14234.0
The A-Team,/m/07_k0c0,14234.0
Daag: A Poem of Love,/m/02qjvhf,14220.0
Annamayya,/m/06dwx8,14203.0
The Bourne Identity,/m/03twd6,14162.0
Main Khiladi Tu Anari,/m/0ftz6z,14152.0
Cloud Atlas,/m/0gh65c5,14144.0
Engeyum Kadhal,/m/09rwvwy,14138.0
Zila Ghaziabad,/m/0hhrwd8,14132.0
Armageddon,/m/0ds33,14043.0
Umrao Jaan,/m/05f21v,14005.0
Blue Valentine,/m/093d8j0,14000.0
Miami Vice,/m/07p12s,13951.0
The Big Chill,/m/02nnnl,13901.0
Phool Aur Kaante,/m/061r5t,13859.0
Karan Arjun,/m/05hz_g,13832.0
American Wedding,/m/01k0xy,13806.0
Tu Mera 22 Main Tera 22,/m/0k0kdkb,13776.0
Partner,/m/0f8hjf,13753.0
Life In A... Metro,/m/025sgf7,13751.0
The Social Network,/m/07s846j,13728.0
Soul Surfer,/m/0bby9p5,13709.0
Baby Boy,/m/014k4y,13667.0
Empire Records,/m/03nnsy,13667.0
Love Story,/m/02rjv2w,13656.0
The Dark Knight,/m/0btpm6,13616.0
Gouravam,/m/0k936vh,13582.0
Amen.,/m/06dnsm,13579.0
Zanjeer,/m/0jwcjlb,13571.0
Battleship,/m/0bh8tgs,13542.0
Star Wars Episode IV: A New Hope,/m/0dtfn,13526.0
Eat Pray Love,/m/07kdkfj,13521.0
Mughal-e-Azam,/m/02krtf,13515.0
Belly,/m/06ghth,13484.0
August Rush,/m/06y79v,13460.0
Take Me Home Tonight,/m/0287c4r,13455.0
Henna,/m/0b7l80,13434.0
The Princess and the Frog,/m/0fs9vc,13418.0
Dil Hai Ke Manta Nahin,/m/095r59,13408.0
Tezaab,/m/02rk1s,13397.0
Madagascar,/m/01sbv9,13393.0
Aap Kaa Surroor – The Moviee – The Real Luv Story,/m/02r4b36,13385.0
Bobby,/m/06qh2n,13382.0
Sivaji: The Boss,/m/0b7_8s,13367.0
Lucky: No Time for Love,/m/076d7c,13336.0
Valley Girl,/m/079xtj,13328.0
Sangeet,/m/0crrhhf,13303.0
Guide,/m/027fzns,13291.0
Aarzoo,/m/0gk57r,13285.0
Zeher,/m/08h8vt,13236.0
How to Lose a Guy in 10 Days,/m/02r430,13225.0
Clueless,/m/0qjzd,13168.0
Hannah Montana: The Movie,/m/02x3lt7,13161.0
Fashion,/m/02vztkn,13157.0
Apocalypse Now,/m/0jzw,13149.0
Naseeb,/m/0cry9v9,13137.0
Bend It Like Beckham,/m/01l2b3,13121.0
Kalyug,/m/0fd1ff,13029.0
Mayakkam Enna,/m/026r390,13028.0
Chasing Mavericks,/m/0hhggp1,12992.0
Mr. Perfect,/m/0fpjn54,12981.0
Kaakki Sattai,/m/02r1gkc,12939.0
Karzzzz,/m/03gqw79,12930.0
Ghatak: Lethal,/m/03gxy09,12921.0
Girl vs. Monster,/m/0jkw77p,12861.0
StreetDance 2,/m/0j3dxyn,12850.0
Prem Rog,/m/0djnhs,12838.0
Housefull,/m/076w0yj,12819.0
Mausam,/m/0bwfqgl,12813.0
My Fair Lady,/m/0cq7kw,12780.0
Scarface,/m/01nln3,12779.0
Ayalum Njanum Thammil,/m/0k8zn8k,12766.0
Gupt: The Hidden Truth,/m/08pkrf,12753.0
Raavan,/m/04y5pk6,12751.0
Kartik calling kartik,/m/07s5fpl,12710.0
13 Going on 30,/m/02vzpb,12652.0
Chitty Chitty Bang Bang,/m/0b6qm3,12643.0
Just Math Mathalli,/m/080ht_j,12621.0
Jaanwar,/m/027vjrp,12618.0
Kyon Ki,/m/08xwkn,12606.0
Players,/m/0dryctz,12588.0
The Incredible Burt Wonderstone,/m/0gy6vhk,12568.0
Madagascar: Escape 2 Africa,/m/0b3n61,12549.0
Manmadhan,/m/0f315j,12542.0
The Phantom of the Opera,/m/01sxdy,12541.0
Mujhse Shaadi Karogi,/m/06gw45,12528.0
Collateral,/m/03f7nt,12526.0
The Heart Is But A Child,/m/0ch2g6b,12523.0
Eclipse,/m/075wx7_,12488.0
National Lampoon's Animal House,/m/0j_tw,12483.0
The Train: Some Lines Should Never Be Crossed,/m/02qxqsn,12466.0
Bring It On: Fight to the Finish,/m/05szj2n,12456.0
We Were Soldiers,/m/03z106,12451.0
Diljale,/m/04dzqsv,12407.0
Autograph,/m/08ps0r,12372.0
Snow White and the Seven Dwarfs,/m/0k4d7,12366.0
Aadukalam,/m/05c4p5y,12337.0
Luck,/m/04csqc_,12332.0
Jabardasth,/m/0jt8l57,12295.0
Yaadon Ki Baaraat,/m/0c9v0j,12264.0
Attakathi,/m/0kvd68z,12257.0
Sri Rama Rajyam,/m/0fqnnqk,12248.0
Vaalu,/m/0j9pmlq,12213.0
Dead Man Down,/m/0n4fz6l,12192.0
"Lock, Stock and Two Smoking Barrels",/m/01dvbd,12174.0
Masoom,/m/0cy7nq,12159.0
Savages,/m/0gmd3k7,12127.0
Sweeney Todd: The Demon Barber of Fleet Street,/m/0ds11z,12124.0
50/50,/m/0cmdwwg,12105.0
Kevin & Perry Go Large,/m/073z_8,12086.0
Karma,/m/0dr9ty,12085.0
Ram Teri Ganga Maili,/m/05k688,12078.0
Mere Yaar Ki Shaadi Hai,/m/0kv551,12078.0
Seven Psychopaths,/m/0gxtknx,12066.0
Rushmore,/m/024lt6,12054.0
What a Girl Wants,/m/048jc1,12042.0
Heavy Metal,/m/014bpd,12020.0
Life Is Beautiful,/m/011yrp,12014.0
American Gangster,/m/0cz_ym,11999.0
The Silence of the Lambs,/m/07cyl,11989.0
Sparkle,/m/06sdt7,11986.0
The Business,/m/08j_1n,11964.0
Layer Cake,/m/0413tm,11962.0
Khuda Gawah,/m/02rhlz7,11957.0
The Vow,/m/0dscrwf,11954.0
Godzilla,/m/04fzfj,11948.0
Autograph,/m/0ds0vly,11929.0
Dhamarukam,/m/0h18g1b,11923.0
Delhi 6,/m/0h3z0h,11920.0
Flashdance,/m/016kz1,11907.0
Phir Hera Pheri,/m/0b1zmj,11891.0
Tropic Thunder,/m/02ryz24,11889.0
The Royal Tenenbaums,/m/01gkp1,11884.0
Platoon,/m/0sxmx,11878.0
Tashan,/m/027bwty,11868.0
The Bodyguard,/m/0258dh,11867.0
Now You See Me,/m/0h8860l,11859.0
Casino Royale,/m/03r0g9,11806.0
Hero,/m/02r8d7r,11796.0
Humko Deewana Kar Gaye,/m/0b17_c,11757.0
Koi... Mil Gaya,/m/02vpbd,11753.0
Hot Tub Time Machine,/m/064p5bf,11746.0
Parineeta,/m/07pxpb,11708.0
Manam Kothi Paravai,/m/0j9p80f,11689.0
Pineapple Express,/m/02825nf,11664.0
Judaai,/m/0bkgcd,11662.0
Yaarana,/m/02pw3h0,11658.0
Apocalypse Now Redux,/m/02p5_hn,11657.0
Mehndi,/m/0dhc3w,11638.0
Beverly Hills Cop II,/m/03dhdk,11629.0
Masoom,/m/0h81c6y,11617.0
Kurukshetra,/m/0crw1wp,11589.0
Business Man,/m/0gtybqc,11588.0
Moneyball,/m/0c0nhgv,11586.0
Happy Feet,/m/05650n,11569.0
Khushi,/m/0bmn54,11567.0
Munna Bhai M.B.B.S.,/m/03ndy9,11560.0
Labyrinth,/m/0184tc,11554.0
Kambakth Ishq,/m/04czjj_,11530.0
Epic Movie,/m/026hxwx,11498.0
Cars 2,/m/0407yj_,11491.0
Saudagar,/m/026xtql,11487.0
The Lizzie McGuire Movie,/m/01cwjw,11457.0
What's Your Number?,/m/0bmbpwx,11439.0
Casino,/m/033hmj,11428.0
Blue,/m/04cx8w4,11415.0
Pride & Prejudice,/m/072zl1,11407.0
The Terminator,/m/07ghq,11392.0
Objection/Hatred,/m/0822cv,11366.0
A Clockwork Orange,/m/05ldxl,11361.0
Ram Lakhan,/m/027wggb,11310.0
Saaya,/m/0dln4v,11307.0
Mission: Impossible II,/m/02b61v,11294.0
Shor in the City,/m/0gh84lj,11289.0
The Sapphires,/m/0j9mwjf,11284.0
Blues Brothers 2000,/m/01jnc_,11276.0
Grindhouse,/m/084qpk,11255.0
Inglourious Basterds,/m/02yvct,11243.0
Knocked Up,/m/0bvn25,11235.0
Ice Age,/m/06w839_,11222.0
Get Him to the Greek,/m/05_5_22,11211.0
Kuththu,/m/03wbs1n,11184.0
Sherlock Holmes: A Game of Shadows,/m/0dlngsd,11181.0
The Attacks of 26/11,/m/0n49vjk,11156.0
Jackie Brown,/m/0234j5,11133.0
Pranayavarnangal,/m/0j27fgb,11094.0
Sagara Sangamam,/m/025r_wg,11083.0
Action Replayy,/m/05p39_d,11077.0
"Angus, Thongs and Perfect Snogging",/m/03c6xyy,11053.0
De Dana Dan,/m/04zyrhn,11052.0
The Inbetweeners,/m/0ddc0d_,11042.0
Paisa,/m/0rpfsq3,11026.0
Kadhal Desam,/m/0kvbqz,10973.0
Fast Times at Ridgemont High,/m/02bc6c,10906.0
"The Karate Kid, Part II",/m/046kzn,10903.0
Grease 2,/m/01qd2t,10892.0
Saudagar,/m/07s9qkt,10877.0
Straight A's,/m/0h571w5,10875.0
Anand,/m/05k2l2,10875.0
Ice Age: The Meltdown,/m/0729rh,10824.0
Sri Ramadasu,/m/0fmywq,10812.0
Mirza – The Untold Story,/m/0j28mn4,10799.0
Bommarillu,/m/0fm_d8,10787.0
Raavanan,/m/04y8w7q,10774.0
Maa,/m/0jwszq_,10770.0
Yes Boss,/m/05d4yp,10756.0
Nick and Norah's Infinite Playlist,/m/03cyslc,10718.0
Shaapit,/m/0bmjz86,10717.0
Sangam,/m/0d6f3r,10702.0
Black Hawk Down,/m/0qm8b,10700.0
Hot Rod,/m/0gxyd6,10693.0
Argo,/m/0h03fhx,10687.0
The Wedding Date,/m/0540d7,10671.0
Paathshaala,/m/03wfqw1,10630.0
The Exorcist,/m/035yn8,10620.0
Yaar Annmulle,/m/0h7nhpq,10595.0
Honey,/m/02mtpj,10559.0
Vanilla Sky,/m/0f40w,10551.0
I Give It a Year,/m/0p79ch6,10544.0
Bring It On: All or Nothing,/m/09n5gf,10540.0
Fat Albert,/m/04_hmd,10538.0
I Can Do Bad All by Myself,/m/05b_8_1,10537.0
Ek Duuje Ke Liye,/m/0crl_l,10523.0
Filly Brown,/m/0h292n0,10523.0
LOC Kargil,/m/08wqh3,10518.0
Natural Born Killers,/m/059rc,10487.0
Boyz n the Hood,/m/014gcy,10481.0
Grosse Pointe Blank,/m/058q46,10471.0
Velayudham,/m/0bx_j6_,10458.0
The Fighter,/m/047d21r,10453.0
Bad Ass,/m/0hrdl6c,10407.0
Hamraaz,/m/02qyzgc,10402.0
Sleepless in Seattle,/m/01gzln,10400.0
Fame,/m/04q3m5b,10393.0
Chillar Party,/m/0gx09l1,10390.0
Ye Maaya Chesave,/m/09g7v7z,10382.0
Guzaarish,/m/051x9b6,10370.0
Mynaa,/m/0drw5t9,10333.0
Muppozhudhum Un Karpanaigal,/m/0g9wxvv,10306.0
Humraaz,/m/0f0nrb,10299.0
American Graffiti,/m/0hv8w,10260.0
Hitch,/m/057yjg,10259.0
Woh Lamhe,/m/0264nl4,10258.0
Boomerang,/m/0695g8,10253.0
Stand Up Guys,/m/0n3v2lw,10243.0
Saw,/m/0fq7dv_,10236.0
The Devil's Rejects,/m/06jh_v,10229.0
Tees Maar Khan,/m/0b6jrt_,10205.0
The Best Man,/m/088s3s,10188.0
You Instead,/m/0gfrm1d,10174.0
Something Something... Unakkum Enakkum,/m/0fqd0v,10167.0
The Chronicles of Narnia: Prince Caspian,/m/063fh9,10166.0
D-Day,/m/0p78x48,10148.0
Bring It On: In It to Win It,/m/02qpcch,10145.0
Wedding Crashers,/m/04yc76,10145.0
Darling,/m/080mbd5,10142.0
Walk the Line,/m/05jzt3,10134.0
Sangamam,/m/02pllz6,10122.0
Maharaja,/m/02ptjzb,10122.0
Mr India,/m/0bkg7h,10117.0
Howl's Moving Castle,/m/0b60sq,10110.0
Kushi,/m/0fqztp,10105.0
La Bamba,/m/01snrk,10102.0
This Is England '86,/m/0cz9pkw,10100.0
Soldier,/m/0c3hzc,10088.0
Kranti,/m/0czhks,10087.0
Janwar,/m/09rv0sn,10076.0
Dulhan Hum Le Jayenge,/m/09hd9x,10058.0
The SpongeBob SquarePants Movie,/m/03vfr_,10044.0
Pukar,/m/02x07d1,10035.0
Ek Main Aur Ekk Tu,/m/0gmc03q,10025.0
Smokey and the Bandit,/m/03gb_8,10024.0
Padayappa,/m/0gj07g,10023.0
Annayum Rasoolum,/m/0pb53mn,10019.0
The Boondock Saints,/m/02kp5p,10012.0
The Life Aquatic with Steve Zissou,/m/043t8t,10008.0
True Romance,/m/028xq_,9993.0
Pakeezah,/m/0blt1r,9990.0
Milenge Milenge,/m/0dwdmd,9988.0
Taarzan: The Wonder Car,/m/0281k04,9966.0
Darling,/m/02x6xl_,9953.0
17 Again,/m/03d79mp,9951.0
StreetDance 3D,/m/09g8zzb,9935.0
Amar Akbar Anthony,/m/04h65q,9929.0
Arzoo,/m/02pxxfj,9928.0
Hum Tumhare Hain Sanam,/m/05_v08,9908.0
This Must Be the Place,/m/0dgpwnk,9907.0
Couples Retreat,/m/04zwwhf,9902.0
Tholi Prema,/m/0fq1_9,9889.0
My Neighbor Totoro,/m/0564x,9883.0
Talladega Nights: The Ballad of Ricky Bobby,/m/08952r,9880.0
Sound City,/m/0q2llws,9879.0
Set It Off,/m/032knp,9867.0
Resident Evil: Afterlife,/m/080dfr7,9866.0
Happy Days,/m/02z6cv7,9841.0
Take This Waltz,/m/0dl6wg4,9829.0
The Coalition,/m/0j36lsx,9820.0
Anari,/m/0fkp77,9817.0
The Nightmare Before Christmas,/m/0243cq,9789.0
Chandranudikkunna Dikhil,/m/0804y0s,9784.0
Con Air,/m/01qb559,9774.0
The Sitter,/m/0dryw9v,9767.0
10 Years,/m/0fq33vs,9762.0
Andaz,/m/02793hb,9759.0
The Princess Diaries 2: Royal Engagement,/m/036p6v,9756.0
Yuvvraaj,/m/02rcjxx,9734.0
Anchorman: The Legend of Ron Burgundy,/m/034qzw,9710.0
Stick It,/m/0bjssy,9708.0
You Got Served,/m/02zj44,9698.0
Daag: The Fire,/m/080c6tv,9696.0
Kabhi Kabhie,/m/0fwjmr,9694.0
Nadiya Ke Paar,/m/03h1s5c,9686.0
Minsaara Kanavu,/m/043j2x,9683.0
Tezz,/m/0cmdxtz,9681.0
Virasat,/m/04y5fqf,9671.0
A Bronx Tale,/m/02t4w7,9670.0
Chandni Chowk to China,/m/05v5_gc,9668.0
Refugee,/m/0fxb9_,9650.0
Osthe,/m/0gmcznk,9636.0
The Shawshank Redemption,/m/07jnt,9634.0
Hackers,/m/01n4z6,9626.0
Masoom,/m/0cr6fjx,9622.0
Limitless,/m/0by17xn,9606.0
"Good Morning, Vietnam",/m/016kxf,9588.0
Shallow Hal,/m/01__75,9586.0
Karz: The Burden of Truth,/m/0r4zfvs,9578.0
Lawaaris,/m/027w2hz,9554.0
Shark Tale,/m/01xbxn,9552.0
Blade,/m/02djzj,9545.0
Hope Springs,/m/0gy2y8r,9539.0
Vettaikkaaran,/m/05mrzk1,9523.0
Bewafa Sanam,/m/04lj0d5,9520.0
The King,/m/09k5s49,9514.0
Billy Elliot,/m/016mhd,9511.0
The Fighting Temptations,/m/06sqgj,9509.0
Resident Evil: Retribution,/m/0gtv7pk,9508.0
Musafir,/m/05lyw5,9503.0
Muskaan,/m/0crt921,9495.0
Kingpin,/m/060r16,9480.0
Nagin,/m/02pkxmm,9468.0
Daredevil,/m/048vhl,9462.0
Anari,/m/03m7297,9445.0
Baabul,/m/05p_x5,9415.0
Superbad,/m/0fz3b1,9395.0
Due Date,/m/06_w90f,9392.0
Stand by Me,/m/0m2kd,9387.0
Jhoom Barabar Jhoom,/m/0f11hp,9364.0
Yaaradi Nee Mohini,/m/02q2xlf,9348.0
Bring It On,/m/039rsv,9345.0
Badal,/m/0d6t6z,9345.0
Aksar,/m/0dhzyw,9343.0
Naan,/m/0g9zl65,9327.0
High Fidelity,/m/025rxjq,9312.0
Easy Rider,/m/0jqp3,9303.0
Zombieland,/m/05p1qyh,9302.0
The Croods,/m/0bh9xj1,9290.0
Bridget Jones's Diary,/m/05vxdh,9277.0
Enchanted,/m/0d4htf,9276.0
