name,mid,weight
Disturbed,/m/0181_r,20598.0
Marina & the Diamonds,/m/063yc9y,20570.0
Alice Cooper,/m/0hprzx3,20541.0
Rabindranath Tagore,/m/0d0mbj,20501.0
Kris Kristofferson,/m/016h4r,20399.0
Nelly Furtado,/m/0bqsy,20398.0
Lucky Ali,/m/01lmws4,20336.0
Vader Abraham,/m/01vtmy5,20331.0
Sean Kingston,/m/02rg9p2,20300.0
Eazy-E,/m/01wf_p_,20296.0
Davy Jones,/m/01v2vkg,20226.0
Master Saleem,/m/01vl2ww,20224.0
Dwayne Johnson,/m/014g_s,20202.0
Gajendra Verma,/m/0q6qktp,20196.0
Shaggy,/m/01wgysj,20193.0
The Kinks,/m/08w4pm,20157.0
Sarah Geronimo,/m/01qkb5j,20043.0
Of a Revolution,/m/03pdww,19970.0
Outkast,/m/011z3g,19849.0
Breaking Benjamin,/m/04xc0g,19814.0
"Tyler, the Creator",/m/0crdtjw,19813.0
Jonathan Larson,/m/01r9dr,19763.0
Black Veil Brides,/m/06zppx3,19717.0
Dr. Hook & The Medicine Show,/m/04kj92,19708.0
Jazzy B,/m/01pgkq6,19690.0
Amy Grant,/m/010hn,19663.0
The Fray,/m/07lf2h,19632.0
Devang Patel,/m/0crtzj,19509.0
Tool,/m/07m7k,19461.0
Tiësto,/m/01w334h,19371.0
Jesse McCartney,/m/05w6cw,19365.0
Mohammed Aziz,/m/02vqbsg,19363.0
The Clash,/m/07h76,19326.0
Jennifer Hudson,/m/02ktrs,19324.0
S. Janaki,/m/01w7n7b,19260.0
Thomas Rhett,/m/0j43_0f,19251.0
Kool & the Gang,/m/016890,19217.0
Girls Names,/m/0n_6pll,19207.0
Dwight Yoakam,/m/016sp_,19185.0
Harbhajan Mann,/m/0c89fp,19179.0
Jamie Foxx,/m/01wmxfs,19156.0
Rudimental,/m/0j_6g0r,19130.0
Rodney Carrington,/m/064q6k,19123.0
Supertramp,/m/01vybr,19122.0
RDB,/m/01r3c8m,19074.0
Nancy Ajram,/m/01rjpsd,19040.0
Ghantasala,/m/01gmbt,19013.0
Annie,/m/01vxl9w,18986.0
Christina Perri,/m/0ch2wrp,18956.0
Korn,/m/0c9l1,18947.0
Mika,/m/025xh6t,18946.0
Michael Learns to Rock,/m/01krtmt,18902.0
Gucci Mane,/m/078wwr,18886.0
Jay Sean,/m/01wlcly,18861.0
The Smashing Pumpkins,/m/07r1_,18851.0
Ice Cube,/m/01vw26l,18836.0
Chris de Burgh,/m/01vsy7g,18825.0
Raffi,/m/01w1x3w,18823.0
Vaishali Samant,/m/01x2gwd,18816.0
Deva,/m/05jrj4,18813.0
Glen Campbell,/m/016z1t,18806.0
Lonestar,/m/01hk70n,18716.0
Sona Mohapatra,/m/02qj3vk,18688.0
Joe Cocker,/m/03f0vvr,18668.0
The Allman Brothers Band,/m/0134tg,18646.0
Meek Mill,/m/0gkzp28,18639.0
Thoroughly Modern Millie,/m/01tm64p,18600.0
Inner City Posse,/m/03vbv,18569.0
Dr. Dre,/m/01vvydl,18553.0
Marvin Sapp,/m/01m7tm7,18534.0
Moby,/m/01vv7sc,18517.0
Ali Zafar,/m/01rl9p2,18516.0
Flume,/m/0nhcqdj,18509.0
Gorillaz,/m/03fbc,18504.0
Richard Marx,/m/03t852,18498.0
Brian McKnight,/m/03q2t9,18479.0
Huey Lewis & the News,/m/0lnvh,18476.0
Naseebo Lal,/m/06w2mm7,18464.0
Boyzone,/m/02xkm9,18430.0
Allu Arjun,/m/0bj640,18372.0
K.S. Chithra,/m/03xnq_1,18356.0
Aventura,/m/0126p9,18354.0
Joan Jett and the Blackhearts,/m/0hk000y,18351.0
Roger Hodgson,/m/07jztr,18324.0
Stars,/m/058yxt,18268.0
The Black Keys,/m/03vhvp,18260.0
T. Rajendar,/m/025tdwc,18240.0
Young Jeezy,/m/01r_nkk,18160.0
Jim Croce,/m/016959,18125.0
Wu-Tang Clan,/m/0827v,18092.0
Abrar-ul-Haq,/m/04ps1t,18084.0
Dionne Warwick,/m/01vt9p3,18084.0
Melissa Etheridge,/m/0lgsq,18080.0
Dire Straits,/m/017959,18030.0
The National,/m/072q26,18018.0
Anna Kendrick,/m/04066xj,18012.0
Geeta Madhuri,/m/0807tzx,17865.0
Chipmunk,/m/03xnjyl,17858.0
Ja Rule,/m/0126y2,17856.0
Clay Walker,/m/01lmfdc,17840.0
Tracy Lawrence,/m/01m84j0,17798.0
Alice in Chains,/m/0d945,17759.0
Robert Pattinson,/m/062dn7,17753.0
Joni Mitchell,/m/045zr,17742.0
Stevie Ray Vaughan,/m/01693z,17705.0
The White Stripes,/m/016l09,17696.0
Alisha Chinoi,/m/01sxrt3,17656.0
Boney M.,/m/017mh,17651.0
Billie Holiday,/m/0dbb3,17603.0
Jaheim,/m/01wbd0n,17592.0
Ajay Devgan,/m/044pqn,17580.0
Edward Maya,/m/080lvkb,17564.0
Rodney Atkins,/m/0b8ng0,17477.0
Donnie McClurkin,/m/01lcmjr,17454.0
Hilary Duff,/m/0lk90,17453.0
Silambarasan,/m/09jn9t,17431.0
Bill Ward,/m/01tmkbf,17405.0
Lil Jon,/m/01vw_dv,17381.0
P. B. Sreenivas,/m/0467ll,17369.0
James Blunt,/m/063t3j,17335.0
Vengaboys,/m/04n3j4,17240.0
Ayushmann Khurrana,/m/09v38hf,17022.0
The Saturdays,/m/043kkg9,17015.0
Duke Ellington,/m/0bdlj,17006.0
Michael McDonald,/m/06cc_1,16996.0
Abhishek Bachchan,/m/02wyc0,16995.0
Maher Zain,/m/0cn_2pr,16971.0
Kenny G,/m/02_128,16948.0
Shafqat Amanat Ali,/m/01wv4wg,16896.0
Winx Club,/m/0s97673,16893.0
Vandemataram Srinivas,/m/04gq6tn,16870.0
Charley Pride,/m/02h3k_,16867.0
Omega y su Mambo Violento,/m/0462p30,16866.0
Yanni,/m/01x66d,16809.0
Kansas,/m/0130_s,16782.0
Lucky Dube,/m/01jj6sg,16774.0
Red,/m/0bhjkl,16764.0
"Crosby, Stills, Nash & Young",/m/01kkmhn,16738.0
Rob Zombie,/m/01wg982,16707.0
Boz Scaggs,/m/01wm1z7,16687.0
Peter Frampton,/m/01797x,16675.0
Panjabi MC,/m/01wnvr7,16667.0
Dolphin,/m/03y9j2k,16643.0
Easton Corbin,/m/076y996,16641.0
Nas,/m/01v40wd,16618.0
Marilyn Manson,/m/01vsxdm,16612.0
Peter Gabriel,/m/0fhxv,16591.0
Joan Baez,/m/01wz3cx,16582.0
The xx,/m/07kht64,16573.0
Buckcherry,/m/054g6s,16549.0
Three 6 Mafia,/m/01mqnb,16548.0
Extreme,/m/01hn1w,16530.0
Sean Combs,/m/013w7j,16474.0
Jal,/m/01s0p94,16454.0
Never Shout Never,/m/0dvpnqv,16425.0
Boyce Avenue,/m/059_zc3,16418.0
The Black Crowes,/m/015hzk,16395.0
Joe,/m/01hk8j2,16347.0
Zendaya,/m/0ddf18x,16343.0
Uncle Kracker,/m/01ws5ht,16316.0
Debbie Gibson,/m/01jfr3y,16296.0
Lupe Fiasco,/m/01wn718,16263.0
Jake Miller,/m/0n4bdd7,16230.0
Hemanta Kumar Mukhopadhyay,/m/0g3ls,16212.0
Vampire Weekend,/m/03f5tvj,16184.0
Delta Goodrem,/m/01sttz,16147.0
Simply Red,/m/01rm8b,16134.0
M. D. Pallavi Arun,/m/0bmccr2,16112.0
Eddie Money,/m/01hy9mw,16107.0
Dusty Springfield,/m/012x86,16098.0
Bonnie Raitt,/m/0pk41,16070.0
John Prine,/m/01qtcj,16022.0
Jaden Smith,/m/0271y9f,16021.0
Lenny Kravitz,/m/0161sp,15989.0
Clint Black,/m/01l47f5,15934.0
Richie Havens,/m/01d75g,15899.0
Marilyn Manson,/m/03h502k,15894.0
Divine,/m/01lncjm,15877.0
Jordin Sparks,/m/09k2t1,15860.0
Counting Crows,/m/01cblr,15831.0
Carly Simon,/m/01817f,15809.0
Doris Day,/m/029ql,15792.0
A Day To Remember,/m/02752c9,15774.0
Public Enemy,/m/05qbq,15766.0
Chuck Berry,/m/01wz_ml,15710.0
Annamacharya,/m/01gg2y,15688.0
MC Hammer,/m/01wgfp6,15676.0
Los Rieleros del Norte,/m/04svpx,15670.0
Live,/m/012yjy,15638.0
My Dick,/m/0skbvfm,15629.0
Bing Crosby,/m/01vsy9_,15610.0
Montgomery Gentry,/m/01lkwkk,15563.0
Randy Newman,/m/016szr,15534.0
Ray J,/m/01nr7rn,15534.0
James Morrison,/m/0ch54_,15529.0
Jayceon Terrell Taylor,/m/01vwd7x,15502.0
Kanth Kaler,/m/05mqkzj,15498.0
Keith Sweat,/m/01knwmf,15494.0
New Edition,/m/032ksc,15484.0
WHAM!,/m/04sbg7,15467.0
Monica,/m/01fs85,15441.0
Mayday Parade,/m/03f31w2,15349.0
Gloriana,/m/0dpl8m1,15284.0
Gerald Levert,/m/01mhwc8,15281.0
Ringo Starr,/m/01vrnsk,15268.0
Timbaland,/m/03f5spx,15267.0
Love and Theft,/m/05c4tjw,15228.0
China Anne McClain,/m/0csdvr,15219.0
Thompson Square,/m/0gdvz18,15174.0
S Club,/m/0129p3,15148.0
OMG Girlz,/m/0j25cmx,15114.0
Wisin y Yandel,/m/01qfzxh,15111.0
Godsmack,/m/0163j_,15055.0
Julio Iglesias,/m/0swd5,15036.0
Halestorm,/m/0b5jft,15003.0
Ray Stevens,/m/01f2wg,14991.0
Benny Hill,/m/01pmqs3,14930.0
Chris Cagle,/m/01lzstn,14907.0
Yōko Shimomura,/m/01g59w,14884.0
Craig Morgan,/m/076whd,14865.0
Gladys Knight & the Pips,/m/0163j8,14844.0
Koji Kondo,/m/01g0tt,14780.0
Yolanda Adams,/m/05d8vw,14774.0
Tesla,/m/036wfx,14772.0
Maná,/m/057dj2,14758.0
Olivia Newton-John,/m/0dzlk,14750.0
System of a Down,/m/073gq,14707.0
Aaron Neville,/m/02r_cc,14670.0
Barack Obama,/m/02mjmr,14653.0
Don Henley,/m/01xzb6,14652.0
Eva Cassidy,/m/0m7sm,14636.0
Shankar Mahadevan,/m/08m38y,14635.0
Banda el Limón,/m/01qh3h_,14628.0
Israel Houghton,/m/02727tb,14615.0
Hema Malini,/m/02n1p5,14593.0
Eli Young Band,/m/03nn5wn,14583.0
Joe Nichols,/m/01mqjg6,14569.0
Peaches,/m/01s1dw3,14559.0
Nine Inch Nails,/m/0jg77,14475.0
Rob Thomas,/m/02s2wq,14473.0
Big Sean,/m/03f771p,14469.0
Charlie Daniels,/m/027hm_,14432.0
Mark Wahlberg,/m/0gy6z9,14431.0
Gladys Knight,/m/0163kf,14417.0
Cascada,/m/01msxyd,14416.0
Five Finger Death Punch,/m/03f785z,14401.0
Yoyoy Villame,/m/04cb215,14320.0
Mavado,/m/02vnmw3,14293.0
Plies,/m/027bnfk,14252.0
Chrissie Hynde,/m/0255nz,14234.0
Mick Jagger,/m/01kx_81,14215.0
Jodeci,/m/01ltwl5,14183.0
Zubeen Garg,/m/0dr0lf,14173.0
Bullet for My Valentine,/m/06wcs2,14153.0
The-Dream,/m/02wwwv5,14136.0
Antoine Dodson,/m/0crc4q8,14128.0
The Marshall Tucker Band,/m/01ksbk0,14108.0
Sweet,/m/02r6wr,14093.0
Klaus Badelt,/m/01nc3rh,14084.0
Ravindra Jain,/m/08r_r8,14077.0
Roxette,/m/0bq3f,14041.0
Incubus,/m/0f799,14021.0
The Cars,/m/016vn3,14003.0
The Lacs,/m/0k8zsqz,14001.0
SHINee,/m/049gnzr,13994.0
Fabolous,/m/03j3pg9,13993.0
The Whispers,/m/01nsrkx,13991.0
Rick Springfield,/m/0167km,13972.0
M. S. Subbulakshmi,/m/01jd0k,13947.0
Rita Ora,/m/0bxzjj9,13946.0
30 Seconds to Mars,/m/05x5l9,13916.0
Ashanti,/m/01wqmm8,13914.0
Toto,/m/02jqjm,13911.0
Kajol,/m/0241wg,13852.0
Commodores,/m/01thn,13835.0
Ted Nugent,/m/013w8h,13816.0
Yeng Constantino,/m/0275b0_,13813.0
Loretta Lynn,/m/017xm3,13808.0
Anita Baker,/m/030155,13798.0
The Cheetah Girls,/m/01rfjsd,13789.0
Sherman Brothers,/m/023pdf,13754.0
Charice,/m/03d22rz,13743.0
Seether,/m/03v8z0,13719.0
Loverboy,/m/03s9wf,13705.0
Asin,/m/01sy28c,13696.0
Yeah Yeah Yeahs,/m/01tm_l,13674.0
The Weekend,/m/083qr7,13647.0
Of Mice & Men,/m/09gb9j6,13641.0
The Everly Brothers,/m/0p_7w,13617.0
Luxúria,/m/03f26k2,13600.0
Snow Patrol,/m/03hmh_,13597.0
En Vogue,/m/02201g,13586.0
Monifah,/m/01m2q8d,13573.0
Rita MacNeil,/m/01nff17,13563.0
The Isley Brothers,/m/016376,13533.0
Theory of a Deadman,/m/05d3p_,13529.0
Aqua,/m/09kx_8,13526.0
Alison Moyet,/m/019v3d,13470.0
No Doubt,/m/016fmf,13459.0
Dillon,/m/0qfnmpt,13438.0
Slayer,/m/0jrcj,13401.0
Kim Kardashian,/m/0261x8t,13390.0
Phil Vassar,/m/01mn5kd,13373.0
Hinder,/m/0c87n4,13369.0
Andy Williams,/m/02lvtb,13365.0
Aarti Mukherji,/m/02vx0dj,13329.0
Bappi Lahiri,/m/0bkg87,13326.0
Arrested Development,/m/02hcvn,13287.0
Lily Allen,/m/0czkbt,13281.0
Matthew West,/m/01q4rk_,13247.0
Taj Mahal,/m/01yndb,13237.0
John Michael Montgomery,/m/01kt6mr,13232.0
Bette Midler,/m/01dw9z,13231.0
Ira Gershwin,/m/03zrp,13223.0
CNBLUE,/m/09v4g9h,13216.0
Adam Ant,/m/01wgjj5,13190.0
Tony Bennett,/m/01htxr,13180.0
Kandi Girl,/m/01kx016,13137.0
Paris Hilton,/m/0227vl,13136.0
Soundgarden,/m/0b1hw,13136.0
Plain White T's,/m/073yf3,13136.0
Jamey Johnson,/m/0801dc,13084.0
Gentleman,/m/08k94w,13070.0
Shalim Ortiz,/m/02yngh,13066.0
Edward Jayakody,/m/04pztt,13055.0
Method Man,/m/03j149k,13030.0
Pepper,/m/01my5lh,13011.0
Anuradha Paudwal,/m/0h1pk8,13005.0
Michael Buffer,/m/0356cy,12971.0
Atmosphere,/m/02j2py,12955.0
India.Arie,/m/01vvlyt,12952.0
Pretenders,/m/012x1l,12942.0
Texas,/m/025b26,12918.0
Andy Gibb,/m/01k_f2,12884.0
Israel Houghton & New Breed,/m/01qrykr,12868.0
Survivor,/m/03yxf4,12856.0
Vayalar Ramavarma,/m/01bwpz,12855.0
Raheem Shah,/m/0g0kx5,12845.0
Bone Thugs-N-Harmony,/m/01mqpz,12840.0
Dave Matthews,/m/018y2s,12837.0
Willow Smith,/m/03gq433,12794.0
Matt Redman,/m/01l68n5,12790.0
Chuck D,/m/01qv9,12786.0
Taranchula,/m/01v37x7,12786.0
Talking Heads,/m/07hgm,12773.0
