name,mid,weight
Donald Glover,/m/02778wm,5340.0
Chrisette Michele,/m/026vhmh,5330.0
Snoop Dogg,/m/01vw8mh,5329.0
Joe,/m/01hk8j2,5303.0
Iron Maiden,/m/014_xj,5301.0
Celine Dion,/m/01cwhp,5293.0
Kesha,/m/05mt7ny,5290.0
Pretty Lights,/m/0dm8ysq,5247.0
Ariana Grande,/m/09gkdy4,5235.0
Adnan Sami,/m/06ndb5,5202.0
Nelly,/m/016pns,5183.0
James Blake,/m/0dgp1xz,5177.0
Edward Sharpe and the Magnetic Zeros,/m/07s75jp,5174.0
Beck Hansen,/m/0137g1,5170.0
The Script,/m/04fd57z,5169.0
Kelly Clarkson,/m/025ldg,5166.0
A. R. Rahman,/m/01gg59,5155.0
Wes Borland,/m/01vs7x3,5117.0
August Burns Red,/m/01rym7j,5063.0
Kid Ink,/m/0jt7mcc,5044.0
Major Lazer,/m/05zn5hk,5030.0
Bruce Springsteen,/m/0gcs9,5029.0
Wings,/m/01jfzm6,5023.0
Garry Sandhu,/m/0h_cvst,4997.0
Usher,/m/01trhmt,4970.0
Bruce Dickinson,/m/01lvl5,4963.0
LL Cool J,/m/01vvyd8,4949.0
Jayceon Terrell Taylor,/m/01vwd7x,4931.0
LeAnn Rimes,/m/01fkxr,4902.0
Zac Brown Band,/m/0408z4w,4901.0
Sara Bareilles,/m/0fq4l2,4890.0
India.Arie,/m/01vvlyt,4877.0
Eve,/m/0k6yt1,4862.0
Pharrell Williams,/m/04mn81,4849.0
Killswitch Engage,/m/01f5z8,4836.0
Tupac Shakur,/m/07pzc,4818.0
The Killers,/m/03d9d6,4804.0
Chief Keef,/m/0k8t8kx,4796.0
Rammstein,/m/06dk_,4794.0
Young Jeezy,/m/01r_nkk,4747.0
Roshan Prince,/m/0j7l1r9,4712.0
Dave Matthews Band,/m/013w8y,4709.0
Goo Goo Dolls,/m/01jmj8,4694.0
Pistol Annies,/m/0gkyfh4,4691.0
The Lumineers,/m/0jt6vts,4656.0
Rudimental,/m/0j_6g0r,4648.0
The Band Perry,/m/09gmh66,4644.0
Mick Fleetwood,/m/09503,4602.0
Nickelback,/m/0150jk,4569.0
Miles Kane,/m/03f5w8k,4563.0
Paolo Nutini,/m/0dl7pg,4530.0
Alicia Keys,/m/0g824,4519.0
Green Day,/m/0dvqq,4470.0
Eric Clapton,/m/02qwg,4440.0
B.o.B,/m/047ts85,4422.0
The Head and the Heart,/m/0frdrfr,4403.0
Black Francis,/m/01vt8h_,4394.0
Pixies,/m/05xq9,4376.0
Stereophonics,/m/015_8p,4357.0
Young the Giant,/m/0g5xwf2,4337.0
Queensrÿche,/m/01k7hc9,4336.0
Bohemia the Punjabi Rapper,/m/01w99fy,4281.0
Jimmy Buffett,/m/0168cl,4268.0
HAIM,/m/0n45kt3,4265.0
Tinie Tempah,/m/04zx34d,4251.0
Michael Jackson,/m/09889g,4208.0
Elton John,/m/01vrz41,4166.0
Madonna,/m/01vs_v8,4095.0
Armin van Buuren,/m/03m_lw,4075.0
Cassadee Pope,/m/0b6mxpj,4074.0
Nachiketa Chakraborty,/m/04_03fv,4072.0
Laura Marling,/m/02qrljl,4066.0
Maxwell,/m/07929f,4063.0
R. Kelly,/m/0ffgh,4059.0
Bon Iver,/m/03hln_8,4058.0
Andrew VanWyngarden,/m/09v7fw6,4052.0
Amy Grant,/m/010hn,4049.0
Ray J,/m/01nr7rn,4028.0
Jai Paul,/m/0g59tpl,4024.0
Bernard Fanning,/m/072d65,4000.0
Imagine Dragons,/m/0dr_0tw,3998.0
Texas,/m/025b26,3994.0
Bonobo,/m/01w58mw,3982.0
Jimmy Eat World,/m/012vnv,3977.0
The Knife,/m/08ztpc,3947.0
Janet Jackson,/m/0gbwp,3933.0
James Arthur,/m/0n_ghmb,3911.0
Mayday Parade,/m/03f31w2,3892.0
Tré Cool,/m/04r4yj,3887.0
Fun,/m/04glv29,3880.0
Franz Ferdinand,/m/02ft60,3860.0
Noel Gallagher's High Flying Birds,/m/0gystz9,3824.0
New Kids on the Block,/m/016kq3,3814.0
Scotty McCreery,/m/0cc99yf,3807.0
David Guetta,/m/0840vq,3787.0
Headstones,/m/01jpffs,3783.0
Black Lips,/m/01sjj0w,3779.0
Slayer,/m/0jrcj,3775.0
Patrick Carney,/m/060pmk,3743.0
Rage Against the Machine,/m/0krh8,3738.0
Janelle Monae,/m/0gktwr,3733.0
Ace Hood,/m/049f6kl,3731.0
Carrie Underwood,/m/058s57,3715.0
Gippy Grewal,/m/076ypgv,3713.0
Psy,/m/0cxm11,3713.0
Miranda Lambert,/m/086rld,3711.0
The Rolling Stones,/m/07mvp,3709.0
Eagles,/m/0mjn2,3687.0
Kerry King,/m/01f4d3,3679.0
The Wanted,/m/0cc544j,3679.0
Fleet Foxes,/m/03qmrpl,3677.0
Of Monsters and Men,/m/0hglxhl,3661.0
Dido,/m/01vwbts,3619.0
Hanson,/m/0px6z,3603.0
My Bloody Valentine,/m/011kc9,3597.0
Amon Amarth,/m/03v5x0,3574.0
Noel Gallagher,/m/01bpnd,3562.0
Lauryn Hill,/m/015mrk,3560.0
Necrophagist,/m/044x_m,3550.0
André 3000,/m/02xb_r,3535.0
Carcass,/m/03y9r5,3528.0
Bring Me The Horizon,/m/0l030d,3518.0
Chase & Status,/m/03d226q,3502.0
Gorillaz,/m/03fbc,3500.0
Gucci Mane,/m/078wwr,3499.0
Jennifer Lopez,/m/043zg,3485.0
Taylor Hanson,/m/04d27kq,3481.0
Jaheim,/m/01wbd0n,3470.0
Flavour N'abania,/m/0h_bfc4,3466.0
Keyshia Cole,/m/01pkxs9,3460.0
Fabolous,/m/03j3pg9,3455.0
Willie Nelson,/m/0137n0,3448.0
Olly Murs,/m/0ch3wbh,3425.0
Natalie Maines,/m/018pyg,3399.0
Mafikizolo,/m/01v68xq,3397.0
Ghostface Killah,/m/01wph57,3385.0
AWOLNATION,/m/0gfd3bs,3383.0
Streetlight Manifesto,/m/03n5x3,3325.0
Jason Derülo,/m/04fzp51,3296.0
Ne-Yo,/m/06s7rd,3272.0
Ben Howard,/m/0gy1n0d,3250.0
Jason Aldean,/m/07ccwh,3223.0
Evanescence,/m/01gtx7,3220.0
Ludacris,/m/01vw37m,3218.0
K.Michelle,/m/0g57r05,3216.0
Disturbed,/m/0181_r,3212.0
Editors,/m/04q9ld,3206.0
Josh Groban,/m/02bc74,3188.0
Jessica Sanchez,/m/04dzwxt,3176.0
Surjit Bhullar,/m/01x2_32,3167.0
Tom Morello,/m/0fpj4lx,3140.0
Florida Georgia Line,/m/0k97tys,3118.0
Mick Jagger,/m/01kx_81,3109.0
Big Time Rush,/m/0g5w3p8,3093.0
Brandon Boyd,/m/0q9gq,3089.0
Shinedown,/m/04jnpd,3080.0
Myleene Klass,/m/01q17qx,3052.0
Caro Emerald,/m/09gmp35,3044.0
Kevin Gates,/m/0dy5g5q,3040.0
Hollywood Undead,/m/02630p_,3026.0
Tiësto,/m/01w334h,3023.0
Bob Dylan,/m/01vrncs,3017.0
Prodigy,/m/01vxqmt,3016.0
Tyrone Tribbett,/m/0d9sps,3003.0
Alter Bridge,/m/053xjm,3000.0
Ellie Goulding,/m/080gct2,2980.0
Three Days Grace,/m/02rrlv,2967.0
Glenn Frey,/m/01jfnvd,2942.0
Iron & Wine,/m/01knvv,2933.0
The Prodigy,/m/016lmg,2907.0
Angela Bowie,/m/08759_,2903.0
Pusha T,/m/0glqz8g,2896.0
Sting,/m/0lbj1,2890.0
Anita Baker,/m/030155,2872.0
Kylie Minogue,/m/049qx,2870.0
Breaking Benjamin,/m/04xc0g,2869.0
Soundgarden,/m/0b1hw,2867.0
Anthony Santos,/m/09gdrgy,2841.0
Mastodon,/m/050swh,2841.0
Calvin Harris,/m/0288c4g,2838.0
Barenaked Ladies,/m/0lvvs,2837.0
Damien Rice,/m/03vtny,2830.0
Shakira,/m/01wj18h,2817.0
Protest the Hero,/m/089978,2805.0
MGK,/m/0gjcnwm,2787.0
Rascal Flatts,/m/01ljtr1,2757.0
Stone Temple Pilots,/m/0kx3c,2753.0
Transplants,/m/063_hc,2713.0
Selena Gomez & the Scene,/m/09rt83f,2707.0
Logic,/m/0lq5y6d,2704.0
Escape The Fate,/m/0dsrs3,2696.0
The Saturdays,/m/043kkg9,2672.0
The Flaming Lips,/m/0l8g0,2670.0
Big Boi,/m/01vvfwl,2663.0
The xx,/m/07kht64,2662.0
The Avalanches,/m/02pqgj,2657.0
Amrinder Gill,/m/01skr3t,2652.0
Dizzee Rascal,/m/01wk7ld,2639.0
Scars on Broadway,/m/0g2myb,2638.0
Zac Hanson,/m/04d2cnv,2638.0
Trey Songz,/m/074vr1,2629.0
Tom Jones,/m/0cg9y,2625.0
Deftones,/m/0q4vb,2602.0
Charlie Wilson,/m/06d5y9,2600.0
Lakhwinder Wadali,/m/0h1dyhf,2600.0
Ravinder Grewal,/m/05mqqhg,2591.0
Anthony Hamilton,/m/071pvb,2580.0
Nachhatar Gill,/m/0j449l2,2580.0
Opeth,/m/0cfhb,2576.0
Angaraag Mahanta,/m/0hhsh7n,2572.0
Diljit Dosanjh,/m/0bwjc2c,2570.0
Stevie Nicks,/m/094xh,2564.0
Stone Sour,/m/03rfyr,2561.0
Bastille,/m/0n49g_9,2557.0
Colin Greenwood,/m/01p0xy,2551.0
98 Degrees,/m/01sbc4,2547.0
Nikki Sixx,/m/01byb9,2539.0
Falak,/m/01wwbrc,2536.0
Chris Young,/m/01t2ghc,2504.0
Kid Rock,/m/01vw20_,2487.0
Dave Matthews,/m/018y2s,2480.0
Frank Turner,/m/0ftgly,2448.0
Outkast,/m/011z3g,2422.0
Cage the Elephant,/m/04cqxxg,2421.0
Christina Aguilera,/m/0127s7,2420.0
Sheryl Crow,/m/06rgq,2420.0
Hugh Laurie,/m/013pk3,2372.0
Exo,/m/0h_dkd6,2367.0
Robbie Williams,/m/09qr6,2365.0
Mindless Self Indulgence,/m/02cl_7,2364.0
Wayne Coyne,/m/02lqvk,2352.0
Pepper,/m/01my5lh,2350.0
"Harry Connick, Jr.",/m/03kts,2343.0
Tom Araya,/m/01j87v,2335.0
Chris Daughtry,/m/0b6vy1,2335.0
Shania Twain,/m/01x0yrt,2333.0
David Gilmour,/m/01vs4ff,2322.0
Ray LaMontagne,/m/01qwj55,2320.0
Alt-J,/m/0k3lyz1,2318.0
Portugal. The Man,/m/0dph5z,2316.0
Brandy Norwood,/m/03f3yfj,2308.0
Madlib,/m/01kpv04,2290.0
Lily Allen,/m/0czkbt,2285.0
Damon Albarn,/m/0phx4,2284.0
Ice Cube,/m/01vw26l,2260.0
Randy Rogers Band,/m/01qldwy,2250.0
HIM,/m/02tmxp,2231.0
Rush,/m/01t_xp_,2224.0
Blur,/m/0bt8c,2221.0
Jamie Cullum,/m/01nn3m,2210.0
A Perfect Circle,/m/01ns3t,2209.0
Owl City,/m/04dzm2z,2206.0
Schoolboy Q,/m/0g9zvmb,2203.0
Boston,/m/016dxh,2194.0
Nachattar Gill,/m/01st6cb,2193.0
K. S. Makhan,/m/0kvkdqp,2183.0
Incubus,/m/0f799,2182.0
La Roux,/m/05b1_cs,2178.0
Airbourne,/m/09n79j,2177.0
Talib Kweli,/m/018n9d,2177.0
Graham Coxon,/m/01qzry,2169.0
Ronnie Wood,/m/01mwsnc,2162.0
Tamela Mann,/m/01vt_j8,2159.0
Justice,/m/01shqcj,2157.0
KT Tunstall,/m/01wsl7c,2152.0
Needtobreathe,/m/02plkqp,2150.0
Andrea Bocelli,/m/02b25y,2148.0
Steel Panther,/m/01qh7_x,2147.0
Steve Martin,/m/0p_47,2140.0
Orchestral Manoeuvres in the Dark,/m/0170nd,2132.0
Weezer,/m/0838y,2107.0
Of Mice & Men,/m/09gb9j6,2100.0
Mystikal,/m/018n7d,2094.0
Knife Party,/m/0dwnld3,2091.0
Primal Scream,/m/0kbx8,2078.0
Emeli Sandé,/m/0bby4gj,2077.0
Bryan Williams,/m/05cknf,2069.0
Filter,/m/016psj,2066.0
Nile Rodgers,/m/016fhp,2061.0
Third Eye Blind,/m/02gn01,2056.0
Lupe Fiasco,/m/01wn718,2056.0
Stephan Jenkins,/m/0347gw,2053.0
Joe Satriani,/m/0j6cj,2047.0
Stephen King,/m/0jt90f5,2045.0
Adam Levine,/m/044mfr,2042.0
Van Halen,/m/0ycfj,2037.0
Pet Shop Boys,/m/0dm5l,2037.0
Steve Earle,/m/01bpc9,2032.0
Aphex Twin,/m/0k60,2032.0
Bliss n Eso,/m/01s8jvr,2005.0
Biffy Clyro,/m/03vryn,1999.0
Chester Bennington,/m/011_ww,1996.0
Hopsin,/m/0dllvll,1992.0
Miss Pooja,/m/03c169c,1980.0
Avant,/m/01l15bn,1973.0
The Cat Empire,/m/02n60t,1973.0
James Blunt,/m/063t3j,1972.0
Mötley Crüe,/m/04x73,1972.0
Rivers Cuomo,/m/01cv3n,1971.0
Kaskade,/m/074cjz,1970.0
Will Smith,/m/0147dk,1967.0
Tom Petty,/m/0fq117k,1965.0
Faith Hill,/m/01wmgrf,1963.0
Tricky,/m/01w4yj2,1961.0
Austin Mahone,/m/0hr9rgd,1955.0
Enya,/m/01vvpjj,1954.0
Rancid,/m/01hykl_,1954.0
Trey Anastasio,/m/025xt8y,1950.0
Rob Halford,/m/01mymt,1937.0
Sick Puppies,/m/01mn682,1937.0
Dawes,/m/01wm3bd,1932.0
Black Veil Brides,/m/06zppx3,1925.0
Creed,/m/016k3n,1925.0
Placebo,/m/01k021,1920.0
Embrace,/m/03sc22,1911.0
Danny Brown,/m/0hr95yw,1907.0
Jack White,/m/01vsnff,1902.0
Judas Priest,/m/016m5c,1890.0
Grouplove,/m/0g68sxp,1887.0
Snow Patrol,/m/03hmh_,1873.0
We Came as Romans,/m/06wb1_s,1869.0
Goldfrapp,/m/0383y9,1865.0
Fat Freddy's Drop,/m/01s1s7k,1861.0
Trace Adkins,/m/01wzk3c,1860.0
Yelawolf,/m/0b76ftj,1854.0
ZZ Top,/m/089tm,1847.0
Daughtry,/m/0f2jr1,1844.0
Noah and the Whale,/m/03xn99q,1835.0
Jake Owen,/m/0frvgg,1831.0
Tom Petty and the Heartbreakers,/m/0gr69,1830.0
Paris Hilton,/m/0227vl,1821.0
Them Crooked Vultures,/m/06_v0k3,1804.0
DJ Khaled,/m/01ssf9t,1800.0
Attila,/m/0gg54w7,1799.0
Passenger,/m/0qfmt81,1797.0
Matchbox Twenty,/m/028d8m,1793.0
Slash,/m/01vv6_6,1779.0
/Passenger,/m/0dqr8kq,1778.0
Muhammad Owais Raza Qadri,/m/04041t4,1777.0
Alkaline Trio,/m/01bg09,1763.0
Rocko,/m/03wff49,1761.0
Ghost,/m/0gg7xx2,1761.0
Kasabian,/m/04dpt7,1759.0
Travis,/m/01s0rkh,1756.0
The Glitch Mob,/m/0fqbcfp,1746.0
Cassie Ventura,/m/07hl8_,1741.0
No Doubt,/m/016fmf,1730.0
Alan Jackson,/m/016c8l,1729.0
Billy Currington,/m/07jfh5,1726.0
Toni Braxton,/m/02h9_l,1725.0
Ryan Adams,/m/0167v4,1720.0
Agam Kumar Nigam,/m/01sjsfk,1712.0
Deerhunter,/m/0285kk5,1707.0
Gurdas Maan,/m/01qj_k4,1700.0
Mount Kimbie,/m/0fqdsrr,1696.0
D'banj,/m/0c_cyx,1682.0
Fitz and The Tantrums,/m/0cz8yr5,1680.0
Azealia Banks,/m/0hnfbjv,1677.0
Blue,/m/04ldxt,1668.0
Robyn,/m/01wdxyy,1664.0
Steve Perry,/m/03yz68,1653.0
Jamie T,/m/0dwwzs,1652.0
Asher Roth,/m/04gp0zv,1650.0
Martin Stimming,/m/0qgws9s,1638.0
Papa Roach,/m/03q763,1637.0
Little Mix,/m/0hr30dv,1633.0
Chevelle,/m/01vbd5,1630.0
Joe Walsh,/m/01sb5r,1629.0
Cold War Kids,/m/0fzpn7,1620.0
Black Flag,/m/01k9t__,1613.0
Jesse McCartney,/m/05w6cw,1611.0
Garth Brooks,/m/036px,1609.0
My Chemical Romance,/m/03r2qm,1608.0
Jason Mraz,/m/0259r0,1606.0
Atmosphere,/m/02j2py,1596.0
Z-Ro,/m/01rjzb5,1595.0
Bullet for My Valentine,/m/06wcs2,1591.0
Harbhajan Mann,/m/0c89fp,1591.0
South Park Mexican,/m/016n_c,1589.0
DMX,/m/01vvzb1,1587.0
The Bilz and Kashif,/m/04ydr62,1587.0
Wilco,/m/0khth,1584.0
Meat Loaf,/m/01vvybv,1583.0
The Dillinger Escape Plan,/m/01sh40,1579.0
The Naked and Famous,/m/0fqb4sv,1572.0
Hilary Duff,/m/0lk90,1570.0
Robert Plant,/m/0pkyh,1549.0
Tegan and Sara,/m/036z_k,1548.0
Krewella,/m/0k0nyh9,1548.0
George Michael,/m/01vvyfh,1541.0
Master Saleem,/m/01vl2ww,1538.0
Matt Corby,/m/02zbhv0,1538.0
Gwen Stefani,/m/016fnb,1537.0
The Wonder Years,/m/03j072m,1532.0
Gary Allan,/m/01l8n7l,1530.0
Odd Future,/m/0dlmm52,1528.0
Alison Moyet,/m/019v3d,1526.0
Big K.R.I.T.,/m/0cc9l01,1520.0
Ashanti,/m/01wqmm8,1514.0
Born of Osiris,/m/03wc88q,1509.0
Iggy Pop,/m/01whg97,1507.0
Professor Green,/m/03f353h,1507.0
Timaya,/m/03m8bm2,1501.0
Toad the Wet Sprocket,/m/02kssx,1496.0
"Earth, Wind & Fire",/m/0163m1,1494.0
Mary J. Blige,/m/01vvyvk,1492.0
Chiodos,/m/07vbzh,1492.0
Staind,/m/079df,1490.0
Marilyn Manson,/m/03h502k,1489.0
Aerosmith,/m/0134pk,1489.0
Goodie Mob,/m/016_k4,1486.0
Jimmy Page,/m/01vsyg9,1482.0
Death from Above 1979,/m/056rf_,1479.0
The Cure,/m/0fsyx,1478.0
Deltron 3030,/m/02s92r,1475.0
Classified,/m/01q74f4,1475.0
Wolfmother,/m/055kfg,1472.0
Manchester Orchestra,/m/0fv8tb,1472.0
Jal,/m/01s0p94,1464.0
Mark Owen,/m/034tr0,1461.0
Device,/m/0jzxw5t,1460.0
Red,/m/0bhjkl,1457.0
Christina Perri,/m/0ch2wrp,1454.0
Gretchen Wilson,/m/03d40f,1453.0
Roger Waters,/m/017g21,1450.0
Alex James,/m/041dqn,1447.0
The Avett Brothers,/m/05x_kr,1446.0
Tom Odell,/m/0pb51xm,1444.0
Baths,/m/0g575fd,1437.0
Letlive,/m/01s25r_,1436.0
A Wilhelm Scream,/m/01qcvgc,1432.0
Afrojack,/m/0g546s5,1430.0
Counting Crows,/m/01cblr,1425.0
Lil' Kim,/m/01wyz92,1425.0
DevilDriver,/m/02c4qx,1416.0
